question_id,video_id,start,end
Interaction_T1_779,GHJ3Q,5.4,12.9
Interaction_T1_780,GHJ3Q,5.2,10.4
Interaction_T1_781,GHJ3Q,0.0,3.4
Interaction_T1_782,PRTAJ,8.7,17.1
Interaction_T1_783,PRTAJ,4.9,12.1
Interaction_T1_785,PRTAJ,26.4,32.5
Interaction_T1_786,YZ8HK,1.4,8.7
Interaction_T1_787,YZ8HK,7.4,15.1
Interaction_T1_788,Q85TS,18.4,26.1
Interaction_T1_789,Q85TS,15.2,24.8
Interaction_T1_790,74WSB,0.0,4.6
Interaction_T1_791,74WSB,3.2,12.0
Interaction_T1_792,74WSB,2.9,10.2
Interaction_T1_793,QD1U7,1.7,8.4
Interaction_T1_794,AK2KG,12.5,19.0
Interaction_T1_796,SJ4QF,6.4,15.5
Interaction_T1_797,QZZPS,8.0,12.8
Interaction_T1_798,QZZPS,19.3,25.2
Interaction_T1_799,ATIAW,7.6,13.0
Interaction_T1_803,WSKTN,26.4,33.0
Interaction_T1_804,VWFJA,1.2,7.2
Interaction_T1_805,VWFJA,18.0,22.9
Interaction_T1_806,0TKKR,23.6,29.6
Interaction_T1_807,Q3BCC,0.0,6.8
Interaction_T1_808,Q3BCC,19.7,25.2
Interaction_T1_809,IDXZK,0.0,4.7
Interaction_T1_810,IDXZK,23.2,30.7
Interaction_T1_811,IDXZK,0.0,9.4
Interaction_T1_812,MZ3X9,8.7,17.9
Interaction_T1_813,D0AGO,16.0,23.9
Interaction_T1_814,D0AGO,19.8,26.5
Interaction_T1_818,G6ZOB,25.7,31.2
Interaction_T1_819,K9RH2,0.0,9.4
Interaction_T1_820,K9RH2,7.0,12.8
Interaction_T1_821,G2QBV,11.3,19.9
Interaction_T1_824,DPB7X,0.0,10.0
Interaction_T1_825,DPB7X,0.0,3.3
Interaction_T1_826,GL7E6,7.1,14.8
Interaction_T1_827,GL7E6,9.9,15.0
Interaction_T1_828,GL7E6,19.4,25.3
Interaction_T1_829,GL7E6,22.2,26.8
Interaction_T1_830,GL7E6,0.0,8.5
Interaction_T1_832,W97NR,0.0,4.1
Interaction_T1_833,W97NR,16.0,20.8
Interaction_T1_834,W97NR,24.5,30.1
Interaction_T1_835,03PRW,27.1,33.2
Interaction_T1_836,W7EDM,0.4,5.2
Interaction_T1_837,W7EDM,14.3,20.8
Interaction_T1_838,W7EDM,12.3,21.0
Interaction_T1_839,W7EDM,4.7,11.8
Interaction_T1_841,J0AMJ,23.9,32.0
Interaction_T1_842,J0AMJ,13.6,18.9
Interaction_T1_844,N2WXN,20.8,26.2
Interaction_T1_845,N2WXN,12.5,20.2
Interaction_T1_846,OVFR0,0.0,5.3
Interaction_T1_848,SSPMK,11.5,21.1
Interaction_T1_849,J3RP9,6.5,14.9
Interaction_T1_850,NHH8N,4.7,13.8
Interaction_T1_851,P8G8V,6.5,11.5
Interaction_T1_852,P8G8V,3.1,10.9
Interaction_T1_853,NF45F,21.6,27.0
Interaction_T1_854,NF45F,21.5,26.8
Interaction_T1_855,27DCQ,17.4,23.3
Interaction_T1_856,1VRH1,12.4,18.7
Interaction_T1_857,1VRH1,12.7,17.7
Interaction_T1_858,1VRH1,12.7,17.2
Interaction_T1_859,OTUV7,11.1,18.0
Interaction_T1_860,OTUV7,11.8,16.7
Interaction_T1_861,G8NEV,18.7,26.3
Interaction_T1_862,G8NEV,13.4,22.0
Interaction_T1_863,G8NEV,11.7,17.7
Interaction_T1_865,FB3ZG,4.5,9.2
Interaction_T1_866,QLFR5,21.0,27.1
Interaction_T1_867,7SNIO,5.0,12.7
Interaction_T1_869,P4SB9,5.4,11.2
Interaction_T1_870,P4SB9,10.7,17.8
Interaction_T1_871,07TCM,6.0,15.9
Interaction_T1_872,TTVN5,13.1,18.0
Interaction_T1_873,HI4NV,7.8,16.6
Interaction_T1_874,TEV5K,0.0,8.3
Interaction_T1_875,PZ0ND,0.4,5.2
Interaction_T1_881,JTBXI,31.3,36.5
Interaction_T1_882,JTBXI,38.0,42.0
Interaction_T1_883,JTBXI,35.1,41.2
Interaction_T1_884,VU996,17.2,24.3
Interaction_T1_885,VU996,7.4,14.7
Interaction_T1_887,MOTWW,0.3,6.5
Interaction_T1_890,MHAGN,7.0,12.6
Interaction_T1_891,1HZGH,0.0,9.9
Interaction_T1_892,ZR19K,0.0,4.5
Interaction_T1_893,ZR19K,10.0,15.0
Interaction_T1_894,ARWNX,1.4,8.1
Interaction_T1_895,ARWNX,5.8,11.6
Interaction_T1_896,ARWNX,5.2,11.5
Interaction_T1_897,5R8BL,0.0,6.6
Interaction_T1_898,5R8BL,5.7,13.1
Interaction_T1_899,5R8BL,4.2,9.6
Interaction_T1_900,5R8BL,13.9,22.0
Interaction_T1_902,B4ED1,17.8,25.1
Interaction_T1_904,ZB5J4,21.9,28.9
Interaction_T1_905,ZB5J4,19.9,27.3
Interaction_T1_907,LCLLN,5.5,11.9
Interaction_T1_908,VP4OG,13.7,19.4
Interaction_T1_911,7LWW3,9.7,18.6
Interaction_T1_914,YYLKT,7.7,15.3
Interaction_T1_915,N93NK,6.1,14.3
Interaction_T1_918,WXBEO,17.9,23.7
Interaction_T1_920,YONR1,4.8,13.5
Interaction_T1_921,IGZZG,5.4,11.6
Interaction_T1_922,IGZZG,0.0,9.1
Interaction_T1_924,358JF,4.4,9.7
Interaction_T1_925,BHXEI,24.2,30.2
Interaction_T1_926,BHXEI,0.0,3.4
Interaction_T1_929,DOYQE,22.9,28.4
Interaction_T1_931,CPM4M,26.1,30.0
Interaction_T1_932,CPM4M,23.8,30.0
Interaction_T1_935,ZZ3HT,6.8,12.4
Interaction_T1_936,ZZ3HT,4.3,10.8
Interaction_T1_938,LKNZD,14.4,21.3
Interaction_T1_939,LKNZD,4.5,12.6
Interaction_T1_940,LKNZD,0.0,5.2
Interaction_T1_942,VXOE4,7.2,11.4
Interaction_T1_944,WDF45,5.3,10.2
Interaction_T1_945,WDF45,7.5,14.0
Interaction_T1_946,WDF45,6.0,13.1
Interaction_T1_947,EK5K1,30.2,36.4
Interaction_T1_948,EK5K1,29.2,36.0
Interaction_T1_949,EK5K1,18.8,24.3
Interaction_T1_950,PXY5Q,4.0,10.2
Interaction_T1_953,PXY5Q,24.1,32.2
Interaction_T1_954,PXY5Q,6.4,13.3
Interaction_T1_955,QMHK8,12.7,21.7
Interaction_T1_956,QMHK8,50.4,60.0
Interaction_T1_957,QMHK8,39.5,46.4
Interaction_T1_958,QMHK8,7.4,16.4
Interaction_T1_959,QMHK8,49.2,54.7
Interaction_T1_961,YW5QQ,17.7,22.3
Interaction_T1_967,1BBIY,7.4,16.9
Interaction_T1_968,1BBIY,2.3,11.8
Interaction_T1_969,1BBIY,18.6,24.1
Interaction_T1_970,1BBIY,20.1,25.6
Interaction_T1_973,9J0RB,7.7,14.6
Interaction_T1_974,9J0RB,8.0,14.0
Interaction_T1_975,9J0RB,7.8,12.2
Interaction_T1_976,95GB4,5.1,13.1
Interaction_T1_977,95GB4,9.3,16.6
Interaction_T1_980,136V6,13.9,19.4
Interaction_T1_981,136V6,5.0,10.5
Interaction_T1_984,136V6,30.2,35.0
Interaction_T1_987,27ZT9,0.0,5.0
Interaction_T1_989,VEH0A,3.8,9.3
Interaction_T1_990,VEH0A,0.0,6.5
Interaction_T1_991,VINM0,2.7,9.6
Interaction_T1_992,VINM0,4.7,10.1
Interaction_T1_993,VINM0,4.0,8.3
Interaction_T1_995,SOZ1G,3.4,8.1
Interaction_T1_996,0LDN3,5.0,10.0
Interaction_T1_997,0LDN3,10.0,15.0
Interaction_T1_998,HZSDD,19.3,24.7
Interaction_T1_999,HZSDD,18.4,23.1
Interaction_T1_1000,ICQZX,13.7,19.8
Interaction_T1_1001,ICQZX,12.5,18.0
Interaction_T1_1002,ICQZX,2.4,8.1
Interaction_T1_1003,XK92L,0.0,4.2
Interaction_T1_1004,XK92L,7.0,11.0
Interaction_T1_1005,XOOPP,6.7,15.2
Interaction_T1_1006,OKXIQ,20.4,26.0
Interaction_T1_1008,D1XNV,22.3,27.8
Interaction_T1_1009,N6FZ7,8.0,12.9
Interaction_T1_1013,AHBE8,18.1,23.5
Interaction_T1_1014,AHBE8,0.1,6.3
Interaction_T1_1019,ZPRJH,0.0,4.5
Interaction_T1_1022,UUF84,13.8,23.1
Interaction_T1_1023,GCI2J,8.3,17.3
Interaction_T1_1024,GIIF8,0.2,6.8
Interaction_T1_1025,GIIF8,10.7,17.0
Interaction_T1_1026,GIIF8,0.0,8.7
Interaction_T1_1027,GIIF8,10.5,17.0
Interaction_T1_1028,OQ9W3,20.0,26.3
Interaction_T1_1029,OQ9W3,0.2,5.4
Interaction_T1_1030,YQ2M5,8.1,13.0
Interaction_T1_1031,HXR3Z,0.0,3.3
Interaction_T1_1032,HXR3Z,12.4,19.7
Interaction_T1_1033,AK9PN,25.2,32.0
Interaction_T1_1034,AK9PN,16.1,21.0
Interaction_T1_1035,AK9PN,4.7,10.2
Interaction_T1_1036,AK9PN,10.8,16.1
Interaction_T1_1037,5IPJA,13.9,20.9
Interaction_T1_1038,5IPJA,13.1,18.9
Interaction_T1_1039,P0CET,0.0,7.2
Interaction_T1_1040,P0CET,6.2,11.5
Interaction_T1_1041,1XOQ8,1.1,6.2
Interaction_T1_1042,ZTWJB,0.0,5.3
Interaction_T1_1043,2443O,10.7,18.0
Interaction_T1_1044,2443O,1.8,8.3
Interaction_T1_1045,R5WMI,2.5,7.2
Interaction_T1_1046,UETQS,1.4,11.2
Interaction_T1_1047,UETQS,22.1,32.0
Interaction_T1_1048,UETQS,14.3,23.7
Interaction_T1_1049,UETQS,25.8,32.0
Interaction_T1_1050,OEM65,3.8,9.4
Interaction_T1_1053,DACFC,0.0,9.5
Interaction_T1_1054,N0ZPI,22.1,27.0
Interaction_T1_1055,N0ZPI,4.5,12.5
Interaction_T1_1056,TCJCJ,2.2,8.3
Interaction_T1_1057,TCJCJ,4.8,10.5
Interaction_T1_1058,IONV9,16.4,22.1
Interaction_T1_1059,MVX03,16.1,23.6
Interaction_T1_1061,Z5URX,5.3,11.2
Interaction_T1_1064,OZ02A,10.5,16.1
Interaction_T1_1065,OZ02A,19.8,27.7
Interaction_T1_1066,LQ0FJ,0.5,10.2
Interaction_T1_1067,LQ0FJ,20.8,28.9
Interaction_T1_1068,LQ0FJ,1.8,7.1
Interaction_T1_1069,LQ0FJ,17.3,23.0
Interaction_T1_1072,QRSRE,1.0,6.1
Interaction_T1_1073,TH3M0,14.5,19.3
Interaction_T1_1075,TH3M0,24.5,32.2
Interaction_T1_1079,EIT66,4.7,10.5
Interaction_T1_1080,EIT66,7.7,13.0
Interaction_T1_1081,LQD66,0.0,3.6
Interaction_T1_1082,8LVCL,24.2,30.3
Interaction_T1_1085,ODM20,18.6,25.1
Interaction_T1_1086,A33VQ,11.1,19.7
Interaction_T1_1087,A33VQ,21.0,29.4
Interaction_T1_1088,OXCDM,7.0,16.9
Interaction_T1_1089,OXCDM,10.8,16.5
Interaction_T1_1090,O8T6G,18.8,26.9
Interaction_T1_1091,6FV5P,22.9,32.3
Interaction_T1_1092,6FV5P,19.7,28.3
Interaction_T1_1093,83S5W,5.8,12.4
Interaction_T1_1094,83S5W,5.1,11.5
Interaction_T1_1095,WM2J7,0.0,9.0
Interaction_T1_1098,DAA3F,23.7,28.6
Interaction_T1_1099,DAA3F,11.5,17.4
Interaction_T1_1100,G71O7,30.7,36.2
Interaction_T1_1101,MMFQA,12.3,22.1
Interaction_T1_1102,MMFQA,12.3,17.9
Interaction_T1_1103,OPSF8,12.8,20.6
Interaction_T1_1104,OPSF8,5.8,11.9
Interaction_T1_1105,OPSF8,0.0,6.0
Interaction_T1_1106,GZF5F,4.0,9.2
Interaction_T1_1107,TQO6O,15.7,25.2
Interaction_T1_1108,R971Z,11.1,19.8
Interaction_T1_1109,2BO2G,28.5,35.7
Interaction_T1_1110,2BO2G,5.4,12.0
Interaction_T1_1111,2BO2G,17.3,26.6
Interaction_T1_1112,F19VE,12.8,17.6
Interaction_T1_1113,F19VE,20.4,24.9
Interaction_T1_1114,F19VE,0.0,5.0
Interaction_T1_1115,F19VE,23.6,30.1
Interaction_T1_1116,17P5V,6.7,16.4
Interaction_T1_1117,17P5V,11.5,19.0
Interaction_T1_1118,17P5V,0.0,4.1
Interaction_T1_1119,JOMFO,11.4,19.7
Interaction_T1_1120,JOMFO,11.8,17.8
Interaction_T1_1121,JOMFO,3.5,9.8
Interaction_T1_1122,P4KFQ,0.0,9.0
Interaction_T1_1123,WD12X,11.0,16.0
Interaction_T1_1124,WD12X,2.4,7.3
Interaction_T1_1125,BVN7J,26.2,36.0
Interaction_T1_1126,BVN7J,0.0,6.4
Interaction_T1_1127,BVN7J,6.7,12.7
Interaction_T1_1128,BVN7J,17.8,23.7
Interaction_T1_1129,USPJK,17.7,23.9
Interaction_T1_1131,Q948H,11.9,16.5
Interaction_T1_1132,Q948H,24.3,30.6
Interaction_T1_1133,Q948H,0.3,6.0
Interaction_T1_1134,Q948H,21.8,27.8
Interaction_T1_1135,BL7OF,1.0,5.0
Interaction_T1_1136,PBEUF,2.5,9.9
Interaction_T1_1137,RXCQR,0.0,7.8
Interaction_T1_1138,PJUM0,0.0,6.1
Interaction_T1_1139,PJUM0,18.2,23.2
Interaction_T1_1140,9M48H,0.0,8.7
Interaction_T1_1141,VJVHM,10.0,15.7
Interaction_T1_1142,Y0MCG,4.9,10.8
Interaction_T1_1143,Y0MCG,0.0,3.4
Interaction_T1_1144,Y0MCG,7.4,16.6
Interaction_T1_1145,Y0MCG,8.1,13.2
Interaction_T1_1146,Y0MCG,5.5,11.2
Interaction_T1_1152,07QNG,23.3,28.2
Interaction_T1_1154,IV1S7,5.8,10.8
Interaction_T1_1155,IV1S7,2.6,9.1
Interaction_T1_1156,OB660,2.4,11.2
Interaction_T1_1157,OB660,7.4,12.3
Interaction_T1_1158,580G0,0.0,3.7
Interaction_T1_1159,580G0,1.7,6.4
Interaction_T1_1160,580G0,6.1,11.6
Interaction_T1_1161,580G0,10.5,15.6
Interaction_T1_1162,580G0,0.0,6.9
Interaction_T1_1163,BZ5N5,0.0,6.4
Interaction_T1_1164,BZ5N5,10.8,16.4
Interaction_T1_1165,OWUW8,0.3,4.6
Interaction_T1_1166,OWUW8,0.0,4.2
Interaction_T1_1168,E7GV1,0.0,3.1
Interaction_T1_1169,3JCEI,8.3,13.0
Interaction_T1_1170,FOMJM,2.1,8.2
Interaction_T1_1171,FOMJM,0.0,5.6
Interaction_T1_1173,XXS99,15.9,24.6
Interaction_T1_1174,XXS99,14.8,20.0
Interaction_T1_1175,XXS99,13.4,18.7
Interaction_T1_1176,QJM3B,10.1,14.4
Interaction_T1_1177,1B9DK,0.0,5.9
Interaction_T1_1179,999BP,0.0,6.4
Interaction_T1_1181,O87OF,4.7,10.8
Interaction_T1_1182,O87OF,2.6,9.4
Interaction_T1_1185,8MQH6,10.1,15.8
Interaction_T1_1186,3OLX3,20.8,27.5
Interaction_T1_1187,GH19N,25.8,29.0
Interaction_T1_1188,GH19N,11.6,17.4
Interaction_T1_1189,GH19N,1.7,9.5
Interaction_T1_1190,YO3KO,22.3,30.9
Interaction_T1_1191,YO3KO,13.8,20.2
Interaction_T1_1194,9O0NP,5.1,13.6
Interaction_T1_1196,9O0NP,24.3,32.0
Interaction_T1_1197,9O0NP,3.1,7.7
Interaction_T1_1198,KCRQU,25.3,32.0
Interaction_T1_1199,KCRQU,17.2,24.3
Interaction_T1_1200,KCRQU,27.5,32.0
Interaction_T1_1201,KCRQU,21.2,29.0
Interaction_T1_1202,NTXXB,11.0,17.5
Interaction_T1_1204,5VUT9,8.0,13.0
Interaction_T1_1205,PPY0W,0.0,8.1
Interaction_T1_1206,K5NFS,2.7,9.4
Interaction_T1_1207,K5NFS,0.0,6.4
Interaction_T1_1208,K5NFS,9.9,15.4
Interaction_T1_1211,ZC017,0.0,9.3
Interaction_T1_1212,ZC017,20.4,28.2
Interaction_T1_1213,ZC017,10.2,18.8
Interaction_T1_1214,0TDOP,2.1,8.0
Interaction_T1_1215,EOUCM,6.2,15.9
Interaction_T1_1216,EOUCM,13.4,19.9
Interaction_T1_1217,EOUCM,0.0,8.9
Interaction_T1_1218,EOUCM,0.0,4.7
Interaction_T1_1219,44PFW,17.6,24.2
Interaction_T1_1220,44PFW,19.5,26.0
Interaction_T1_1221,PTAZ9,18.8,24.2
Interaction_T1_1222,PTAZ9,0.0,8.6
Interaction_T1_1224,XMI29,8.5,17.7
Interaction_T1_1225,FO24A,0.0,6.9
Interaction_T1_1227,I4ON2,0.6,5.1
Interaction_T1_1228,I4ON2,0.9,5.5
Interaction_T1_1229,QMKZV,4.1,11.6
Interaction_T1_1230,QMKZV,15.9,21.6
Interaction_T1_1231,QMKZV,12.7,22.4
Interaction_T1_1233,TAQ25,11.6,17.7
Interaction_T1_1234,ATCOR,0.0,5.8
Interaction_T1_1235,ATCOR,11.2,19.1
Interaction_T1_1236,GBD1Y,26.2,31.3
Interaction_T1_1237,GBD1Y,0.0,3.0
Interaction_T1_1239,7V4NJ,24.3,29.8
Interaction_T1_1240,7V4NJ,15.8,21.2
Interaction_T1_1241,7V4NJ,17.1,22.3
Interaction_T1_1242,7V4NJ,18.6,22.6
Interaction_T1_1243,Z7KC1,22.6,31.0
Interaction_T1_1244,RJZ3I,18.5,23.0
Interaction_T1_1246,65UVU,5.1,9.3
Interaction_T1_1247,65UVU,9.6,16.1
Interaction_T1_1248,BRBWJ,2.6,7.2
Interaction_T1_1249,YX3V0,4.2,8.7
Interaction_T1_1250,YX3V0,1.4,7.1
Interaction_T1_1251,4RT06,0.0,3.4
Interaction_T1_1252,4RT06,1.9,8.5
Interaction_T1_1253,4RT06,15.0,19.9
Interaction_T1_1254,4RT06,7.3,13.5
Interaction_T1_1255,5GP8M,6.5,14.0
Interaction_T1_1257,6KGZA,0.0,4.3
Interaction_T1_1258,6KGZA,0.0,4.4
Interaction_T1_1259,6KGZA,4.4,10.3
Interaction_T1_1260,LRJKT,11.2,20.7
Interaction_T1_1261,LRJKT,0.0,5.5
Interaction_T1_1262,LRJKT,9.3,14.7
Interaction_T1_1264,LGPWK,26.9,32.2
Interaction_T1_1265,IOGR7,15.8,24.6
Interaction_T1_1269,8RU1Q,7.3,14.8
Interaction_T1_1270,8RU1Q,0.0,4.4
Interaction_T1_1271,8RU1Q,24.0,30.0
Interaction_T1_1272,BI6Y4,25.3,33.1
Interaction_T1_1273,SROEU,0.0,5.1
Interaction_T1_1276,CVDZM,15.4,21.3
Interaction_T1_1279,ARKBT,0.8,6.2
Interaction_T1_1280,ARKBT,7.3,12.6
Interaction_T1_1281,ARKBT,7.3,12.6
Interaction_T1_1282,3VWSP,11.0,15.9
Interaction_T1_1283,83JOK,20.0,25.3
Interaction_T1_1284,83JOK,20.9,25.0
Interaction_T1_1285,RIZ7Y,25.8,31.2
Interaction_T1_1286,H411A,7.8,14.2
Interaction_T1_1287,NACLT,0.0,9.6
Interaction_T1_1289,4BEZX,35.3,40.0
Interaction_T1_1291,4BEZX,35.3,40.6
Interaction_T1_1292,4BEZX,35.3,41.5
Interaction_T1_1293,4BEZX,18.2,23.5
Interaction_T1_1295,8XXNK,3.0,9.0
Interaction_T1_1296,JZ45I,28.8,35.0
Interaction_T1_1297,W0YVE,7.5,14.1
Interaction_T1_1300,XKU2U,19.2,26.5
Interaction_T1_1301,XKU2U,18.1,24.2
Interaction_T1_1302,XKU2U,20.5,26.1
Interaction_T1_1303,3AVAH,0.1,7.2
Interaction_T1_1305,3AVAH,0.0,8.6
Interaction_T1_1306,YPRUL,23.0,28.6
Interaction_T1_1308,9YOI8,24.6,30.3
Interaction_T1_1309,9YOI8,4.8,11.9
Interaction_T1_1310,CD9GP,10.2,15.3
Interaction_T1_1311,HOYUT,7.7,13.7
Interaction_T1_1312,HOYUT,15.6,20.1
Interaction_T1_1313,HOYUT,9.1,13.9
Interaction_T1_1314,VD58Y,10.1,16.9
Interaction_T1_1316,W4WQ0,28.0,33.6
Interaction_T1_1317,TUD6M,4.3,8.0
Interaction_T1_1319,V26U3,5.1,10.6
Interaction_T1_1320,V26U3,5.1,10.6
Interaction_T1_1321,GG3K5,15.3,24.6
Interaction_T1_1322,KIJG4,1.1,5.7
Interaction_T1_1323,X07QW,22.2,28.0
Interaction_T1_1324,X07QW,7.7,13.5
Interaction_T1_1325,FDDDG,12.4,16.0
Interaction_T1_1326,FDDDG,7.9,16.0
Interaction_T1_1327,FDDDG,7.4,12.1
Interaction_T1_1328,FDDDG,1.8,6.3
Interaction_T1_1329,WM6RQ,7.7,13.1
Interaction_T1_1331,WM6RQ,2.7,10.1
Interaction_T1_1332,WM6RQ,11.3,16.8
Interaction_T1_1333,WM6RQ,0.0,6.0
Interaction_T1_1336,7TA23,14.6,21.4
Interaction_T1_1338,F5UVQ,23.0,30.9
Interaction_T1_1339,NFA8R,0.0,4.4
Interaction_T1_1340,NFA8R,23.3,29.3
Interaction_T1_1342,C6V75,27.9,33.0
Interaction_T1_1343,BMONO,28.6,33.0
Interaction_T1_1347,KK7D4,0.9,8.2
Interaction_T1_1348,KK7D4,21.6,31.0
Interaction_T1_1349,KK7D4,14.2,18.5
Interaction_T1_1350,KK7D4,14.2,18.5
Interaction_T1_1351,KK7D4,7.8,12.2
Interaction_T1_1354,KB916,8.7,14.0
Interaction_T1_1355,KB916,17.1,21.7
Interaction_T1_1356,KB916,10.6,15.2
Interaction_T1_1357,U4J2Q,20.5,28.3
Interaction_T1_1358,N0G70,1.1,8.4
Interaction_T1_1359,0HGNK,7.3,13.1
Interaction_T1_1360,4U8WV,8.0,14.9
Interaction_T1_1361,4U8WV,8.5,15.2
Interaction_T1_1362,X7QXE,1.0,7.0
Interaction_T1_1367,ITDHX,18.2,26.1
Interaction_T1_1368,ICQUJ,13.8,22.0
Interaction_T1_1369,ICQUJ,15.9,21.0
Interaction_T1_1370,ICQUJ,12.9,20.4
Interaction_T1_1371,AAQHJ,22.9,27.8
Interaction_T1_1372,AAQHJ,12.8,20.5
Interaction_T1_1375,M6ERH,30.0,33.0
Interaction_T1_1376,SJJLG,6.3,10.8
Interaction_T1_1377,SJJLG,1.0,5.6
Interaction_T1_1378,SJJLG,9.7,15.2
Interaction_T1_1379,7EJUR,12.3,17.2
Interaction_T1_1380,7EJUR,9.3,15.4
Interaction_T1_1381,7EJUR,10.6,16.9
Interaction_T1_1382,7EJUR,15.3,20.1
Interaction_T1_1383,7EJUR,3.4,10.0
Interaction_T1_1384,VFAE3,2.2,9.4
Interaction_T1_1385,VFAE3,34.8,41.0
Interaction_T1_1386,VFAE3,7.5,13.5
Interaction_T1_1388,FORXE,6.0,11.8
Interaction_T1_1389,FORXE,4.9,9.3
Interaction_T1_1390,PRHR7,22.6,27.4
Interaction_T1_1391,RKJ0C,0.0,3.2
Interaction_T1_1394,RKJ0C,29.0,32.0
Interaction_T1_1395,OPMF7,3.5,9.4
Interaction_T1_1396,31LW5,4.1,10.0
Interaction_T1_1397,5W1Z7,0.0,8.0
Interaction_T1_1399,KQ6XW,30.0,40.0
Interaction_T1_1400,KQ6XW,15.7,20.1
Interaction_T1_1401,KQ6XW,25.9,31.5
Interaction_T1_1402,KQ6XW,21.2,26.4
Interaction_T1_1403,1TZK5,19.1,25.5
Interaction_T1_1404,S444Y,6.3,11.7
Interaction_T1_1405,S444Y,8.6,16.0
Interaction_T1_1406,RFH6M,13.9,20.0
Interaction_T1_1407,RFH6M,12.9,20.2
Interaction_T1_1408,RFH6M,13.6,23.0
Interaction_T1_1409,KO2MY,0.0,8.6
Interaction_T1_1410,KO2MY,8.6,15.2
Interaction_T1_1411,Z4Y04,25.6,31.9
Interaction_T1_1412,55NRK,16.2,21.3
Interaction_T1_1413,55NRK,12.8,21.9
Interaction_T1_1414,ZJRCS,10.0,19.6
Interaction_T1_1415,422BV,10.3,15.4
Interaction_T1_1416,422BV,13.4,20.0
Interaction_T1_1419,NBSPH,12.5,20.0
Interaction_T1_1420,NBSPH,9.4,14.3
Interaction_T1_1421,EJZZZ,26.5,31.0
Interaction_T1_1422,U2AO1,1.6,8.6
Interaction_T1_1424,J9T5D,25.8,35.0
Interaction_T1_1426,J9T5D,17.3,23.8
Interaction_T1_1427,WRCO6,0.0,4.4
Interaction_T1_1428,WRCO6,7.2,13.6
Interaction_T1_1429,VF49P,8.7,12.8
Interaction_T1_1430,3MX8V,8.7,17.6
Interaction_T1_1431,3MX8V,2.6,9.2
Interaction_T1_1433,C7G1S,7.4,12.3
Interaction_T1_1435,TNDT2,4.5,12.1
Interaction_T1_1436,TNDT2,16.0,22.0
Interaction_T1_1437,TNDT2,6.6,12.0
Interaction_T1_1438,87Y64,7.4,14.4
Interaction_T1_1441,87Y64,1.2,5.8
Interaction_T1_1442,87Y64,6.5,12.2
Interaction_T1_1443,K8OB6,6.9,12.0
Interaction_T1_1445,K8OB6,8.5,13.6
Interaction_T1_1446,ZDWM7,0.0,9.5
Interaction_T1_1452,LRDW5,6.0,11.0
Interaction_T1_1453,A9YQJ,17.8,24.5
Interaction_T1_1459,UOZES,19.7,27.4
Interaction_T1_1460,UOZES,19.9,28.3
Interaction_T1_1461,UOZES,28.3,35.6
Interaction_T1_1462,UOZES,20.1,25.4
Interaction_T1_1464,ICOX1,11.5,17.6
Interaction_T1_1465,ICOX1,11.8,16.6
Interaction_T1_1466,ICOX1,10.7,15.7
Interaction_T1_1467,51N2C,11.0,17.5
Interaction_T1_1468,51N2C,7.8,16.0
Interaction_T1_1469,51N2C,8.3,13.7
Interaction_T1_1470,51N2C,15.7,20.4
Interaction_T1_1473,7NXWU,1.0,5.7
Interaction_T1_1475,IAHN3,7.4,16.0
Interaction_T1_1476,50E06,4.4,13.6
Interaction_T1_1477,727IZ,14.9,19.6
Interaction_T1_1478,727IZ,17.1,21.5
Interaction_T1_1479,00T1E,0.0,7.4
Interaction_T1_1480,00T1E,0.7,6.3
Interaction_T1_1481,OP2SS,20.8,25.8
Interaction_T1_1482,OP2SS,20.4,26.7
Interaction_T1_1483,OP2SS,28.4,32.0
Interaction_T1_1484,FMZOY,35.0,41.1
Interaction_T1_1485,FMZOY,32.3,37.3
Interaction_T1_1486,FMZOY,0.0,3.7
Interaction_T1_1487,21F9H,26.2,31.0
Interaction_T1_1488,21F9H,21.0,26.9
Interaction_T1_1490,I75CL,10.9,18.2
Interaction_T1_1496,OVD84,16.1,22.1
Interaction_T1_1497,OVD84,18.9,24.4
Interaction_T1_1498,UZ2AL,0.0,8.0
Interaction_T1_1499,FAJEA,14.3,23.5
Interaction_T1_1500,FAJEA,11.9,16.3
Interaction_T1_1501,FAJEA,17.4,22.3
Interaction_T1_1502,M4FOP,5.4,10.0
Interaction_T1_1503,M4FOP,0.4,7.1
Interaction_T1_1504,M4FOP,0.0,5.1
Interaction_T1_1507,OVFVJ,13.3,20.5
Interaction_T1_1508,PAW5E,3.9,13.0
Interaction_T1_1509,PAW5E,8.0,14.1
Interaction_T1_1510,Q5YDL,13.0,17.8
Interaction_T1_1513,Q5YDL,15.8,20.3
Interaction_T1_1514,GT07A,0.3,5.0
Interaction_T1_1515,GT07A,2.0,6.8
Interaction_T1_1516,GT07A,5.5,10.0
Interaction_T1_1517,GT07A,12.5,19.2
Interaction_T1_1518,GT07A,23.8,29.3
Interaction_T1_1519,GT07A,10.0,17.8
Interaction_T1_1520,TESF6,7.1,13.0
Interaction_T1_1521,TESF6,0.0,4.4
Interaction_T1_1522,TESF6,17.6,22.9
Interaction_T1_1523,TESF6,18.9,25.3
Interaction_T1_1524,TESF6,3.2,10.8
Interaction_T1_1525,TESF6,2.9,10.1
Interaction_T1_1526,QYPLI,0.0,7.1
Interaction_T1_1527,QYPLI,0.0,8.0
